name,brand,price,fret-amount,string-amount,scale,body,body-material
FENDER SQUIER Classic Vibe 70s Jaguar LRL 3-Tone Sunburst,FENDER,68.0,24,6,24.0,Jaguar,тополь
Cort X500-Menace-BKS X Series,Cort,84.38,24,6,26.5,Modern stat,ольха
Cort CR250-ATA Classic Rock,Cort,41.86,22,6,25.5,Modern stat,тополь
EPIPHONE Les Paul Studio E1 Vintage Sunburst,EPIPHONE,58.0,22,6,26.5,Modern stat,клён
Cort KX300-OPCB KX Series,Cort,38.41,24,6,26.5,Superstrat,красное дерево
FENDER VINTERA '50s Telecaster 2-Color Sunburst,FENDER,164.0,22,6,25.5,Modern stat,ольха
Russtone RUJM-SSS NY,Russtone,19.65,22,6,25.5,другая форма,тополь
Russtone RUJM-SSS NG,Russtone,19.65,24,6,26.5,Stratocaster,ольха
ARIA PRO II MAC-STD MRS,ARIA,25.399,22,6,26.5,Modern stat,ольха
Cort Sunset-TC-OPMY Sunset Series,Cort,41.51,24,6,26.5,Superstrat,клён
JACKSON JS42 DKM Lacewood,JACKSON,99.0,22,6,26.5,Superstrat,ольха
FENDER SQUIER AFFINITY STRATOCASTER MN BLACK,FENDER,44.0,24,6,25.5,Modern stat,ольха
TERRIS TST-39 RD,TERRIS,10.58,24,6,26.5,Stratocaster,липа
JACKSON JS11 Dinky DK Snow White,JACKSON,28.1,22,6,25.5,Superstrat,тополь
FENDER SQUIER AFFINITY STRATOCASTER HSS LRL OLYMPIC WHITE,FENDER,64.0,24,6,25.5,Stratocaster,ольха
SCHECTER C-6 DELUXE SATIN AQUA,SCHECTER,35.75,22,6,24.5,Superstrat,липа
IBANEZ TOD10,IBANEZ,187.0,22,6,26.5,Superstrat,красное дерево
ARIA PRO II STG-003SPL 3TS,ARIA,15.379,22,6,25.5,Modern stat,тополь
ARIA PRO II J-2 SVW,ARIA,23.03,24,6,24.5,Offset,тополь
FENDER PLAYER Telecaster HH PF 3-Tone Sunburst,FENDER,118.0,24,6,25.5,Telecaster,ольха
IBANEZ JBM10FX-PWM,IBANEZ,125.0,22,6,26.5,Modern stat,тополь
ZOMBIE EDG - 45 / WH,ZOMBIE,13.62,24,6,25.5,Modern stat,орех
Cort X300-BLB X Series,Cort,60.17,24,6,25.5,Superstrat,тополь
GIBSON 2019 SG Standard Ebony,GIBSON,345.0,22,6,24.75,Sg,красное дерево
SCHECTER C-6 PLUS CB,SCHECTER,40.79,22,6,26.5,Superstrat,красное дерево
FENDER PLAYER Telecaster PF Polar White,FENDER,114.0,22,6,25.5,Telecaster,ольха
"EVH WG STD, BKD M FB, ZIRICOTE",EVH,109.0,24,6,24.5,Modern stat,красное дерево
GRETSCH G5232T Electromatic Double Jet FT Dark Cherry Metallic,GRETSCH,119.0,24,6,24.6,Superstrat,красное дерево
FENDER SQUIER Affinity 2021 Stratocaster LRL 3-Color Sunburst,FENDER,41.0,22,6,24.5,Stratocaster,красное дерево
JACKSON JS32T Randy Rhoads Satin Black,JACKSON,52.0,22,6,25.5,Flying-v,тополь
ASHTONE ST - 200 / SB,ASHTONE,13.595,22,6,25.5,Modern stat,тополь
ARIA TEG-002 IV,ARIA,17.85,22,6,26.5,Telecaster,липа
Cort X100-OPBC X Series,Cort,17.73,24,6,26.5,Stratocaster,клён
FENDER SQUIER Affinity Stratocaster H HT LRL BLK,FENDER,47.0,22,6,25.5,Stratocaster,тополь
JACKSON JS32 Randy Rhoads Black & White,JACKSON,85.0,22,6,25.5,Flying-v,тополь
JACKSON JS32 Dinky DKA Satin Black,JACKSON,65.0,22,6,25.5,Superstrat,тополь
Cort KX507MS-SDG KX Series,Cort,73.86,24,6,27.0,Superstrat,красное дерево
CORT G290-FAT-II-TBB G Series,CORT,55.15,24,6,26.5,Stratocaster,красное дерево
ARIA PRO II PE-350STD AGBK,ARIA,30.955,22,6,24.5,Superstrat,клён
Cort CR250-DBB Classic Rock,Cort,41.86,22,6,26.5,Superstrat,красное дерево
Cort CR300-ATB CR Series,Cort,45.55,24,6,24.5,Modern stat,клён
FENDER SQUIER Affinity 2021Telecaster MN 3-Color Sunburst,FENDER,41.0,24,6,26.5,Superstrat,красное дерево
Russtone RUST-SSS RD,Russtone,15.72,24,6,26.5,Stratocaster,красное дерево
SCHECTER C-6 DELUXE SATIN DARK PURPLE,SCHECTER,35.75,24,6,25.5,Superstrat,красное дерево
ZOMBIE EDG - 45 / BK,ZOMBIE,13.62,22,6,25.5,Stratocaster,орех
FENDER SQUIER 40th Anniversary Stratocaster LRL Lake Placid Blue,FENDER,88.0,24,6,25.5,Stratocaster,ньятон
GRETSCH G2655-P90 Streamliner Junior Claret Burst,GRETSCH,93.0,24,6,25.5,Superstrat,ольха
DEAN MD24 F CBK,DEAN,118.994,24,6,25.5,Modern stat,ольха
Russtone RUST-SSS WH,Russtone,15.72,22,6,25.5,Stratocaster,красное дерево
ARIA PRO II PE-350STD AGCS,ARIA,30.955,22,6,26.5,Superstrat,тополь
ARIA STG-57 2TS,ARIA,28.69,24,6,25.5,Superstrat,тополь
IBANEZ AF95-DA,IBANEZ,82.0,22,6,26.5,Modern stat,ольха
FENDER PLAYER Telecaster PF 3-Tone Sunburst,FENDER,114.0,24,6,25.5,Telecaster,ольха
Cort X700-Mutility-BKS X Series,Cort,99.72,24,6,25.5,другая форма,красное дерево
STERLING JP15 Blood Orange Burst,STERLING,208.25,24,6,25.5,Superstrat,красное дерево
SCHECTER OMEN ELITE-8 MS BCHB,SCHECTER,78.99,22,6,24.5,Modern stat,клён
GRETSCH G5421 Electromatic Jet Club Firebird Red,GRETSCH,78.0,24,6,24.5,Les paul,липа
IBANEZ RG5320-CSW,IBANEZ,229.0,22,6,25.5,Superstrat,красное дерево
G&L Tribute Legacy Surf Green Jatoba,G&L,82.8,24,6,25.5,Stratocaster,клён
EPIPHONE B.B. King Lucille Ebony,EPIPHONE,197.0,22,6,25.5,Stratocaster,тополь
ARIA PRO II TEG-002 BK,ARIA,18.171,24,6,25.5,Telecaster,липа
FENDER YNGWIE MALMSTEEN STRATOCASTER MN VINTAGE WHITE,FENDER,347.0,24,6,26.5,Stratocaster,ольха
GRETSCH G2210 Streamliner Junior Jet Club Imperial Stain,GRETSCH,55.0,24,6,24.75,другая форма,нато
EPIPHONE Les Paul Melody Maker E1 Turquoise,EPIPHONE,48.0,24,6,25.5,Superstrat,красное дерево
FENDER RITCHIE BLACKMORE STRAT OWT,FENDER,218.0,22,6,25.5,Stratocaster,ольха
G&L Tribute ASAT Classic Tobacco Sunburst MP,G&L,85.5,22,6,26.5,Modern stat,ольха
SCHECTER E-1 APOCALYPSE RED REIGN,SCHECTER,131.5,24,6,24.5,Superstrat,красное дерево
ARIA PE-350PF AGBK,ARIA,35.5,24,6,25.5,Superstrat,тополь
GRETSCH G2622T Streamliner Center Block Gunmetal,GRETSCH,103.0,22,6,24.75,Superstrat,клён
EPIPHONE SG Muse Jet Black Metallic,EPIPHONE,94.0,24,6,24.75,Superstrat,красное дерево
Ibanez AMH90-CRF,Ibanez,85.0,24,6,24.72,Superstrat,липа
FENDER SQUIER Affinity 2021 Stratocaster HH LRL Burgundy Mist,FENDER,41.0,24,6,24.5,Superstrat,клён
Cort G280-Select-TBK G Series,Cort,53.83,22,6,25.5,Stratocaster,ольха
CHARVEL Pro-Mod DK24 HH 2PT Gloss Black,CHARVEL,191.0,22,6,25.5,Superstrat,красное дерево
FENDER SQUIER 40th Anniversary Stratocaster MN Aged Hardware Satin Sonic Blue,FENDER,92.0,24,6,25.5,Stratocaster,ольха
IBANEZ RGA61AL-IAF,IBANEZ,168.0,22,6,25.5,Superstrat,ньятон
GRETSCH G2210 Streamliner Junior Jet Club Gold Dust,GRETSCH,44.0,22,6,25.5,Modern stat,тополь
Schecter OMEN-7 VWHT,Schecter,57.528,22,6,24.5,Stratocaster,тополь
STAGG SEL-STD VSB,STAGG,24.99,24,6,26.5,Stratocaster,клён
SCHECTER PT FASTBACK OWHT,SCHECTER,71.55,22,6,25.5,Modern stat,тополь
FENDER SQUIER BULLET Stratocaster HSS Black,FENDER,37.0,22,6,25.5,Stratocaster,липа
ZOMBIE EDG - 46 / BK,ZOMBIE,16.0,24,6,25.5,Superstrat,орех
FENDER JASON ISBELL Telecaster RW 3-Color Chocolate Burst,FENDER,254.0,24,6,26.5,Stratocaster,клён
FENDER 75TH Anniversary Stratocaster Diamond,FENDER,138.0,22,6,25.5,Modern stat,красное дерево
D'Angelico Premier Bedford SB,D'Angelico,119.99,24,6,24.5,Superstrat,ольха
SCHECTER C-6 FR Deluxe SWHT,SCHECTER,51.136,22,6,25.5,Superstrat,липа
SCHECTER OMEN ELITE-6 FR STBB,SCHECTER,56.5,22,6,26.5,Modern stat,тополь
CHARVEL Pro-Mod DK24 HH HT Satin Black,CHARVEL,164.0,22,6,26.5,Modern stat,красное дерево
ASHTONE ST - 200 / BK,ASHTONE,13.595,22,6,26.5,Stratocaster,ольха
IBANEZ GRX120SP-MLM,IBANEZ,24.7,24,6,25.5,Superstrat,тополь
Russtone RUJM-SSS MG,Russtone,19.65,22,6,24.5,Superstrat,тополь
GRETSCH G2420 Streamliner Hollow Body Village Amber,GRETSCH,93.0,24,6,24.75,Modern stat,клён
FENDER SQUIER BULLET Telecaster LRL Brown Sunburst,FENDER,20.2,22,6,25.5,Modern stat,тополь
G&L Tribute Legacy Gloss White MP Poplar,G&L,82.8,22,6,24.5,Stratocaster,ольха
STAGG SVY 533 BK,STAGG,34.79,22,6,25.5,Stratocaster,клён
CHARVEL Pro-Mod DK24 HSS FR E Infinity Blue,CHARVEL,133.6,22,6,26.5,Superstrat,ольха
STERLING Majesty Cerulean Paradise,STERLING,240.3,22,6,26.5,Stratocaster,тополь
SCHECTER OMEN-7 BLK,SCHECTER,47.99,22,6,26.5,Superstrat,красное дерево
ARIA PRO II STG-003/M 3TS,ARIA,15.379,24,6,25.5,Modern stat,ольха
Carry-On ST JB,Carry-On,22.99,24,6,24.5,Modern stat,клён
ARIA 615-GH,ARIA,28.5,22,6,26.5,Superstrat,ольха
Cort G250-TAB G Series,Cort,31.99,24,6,25.5,Stratocaster,липа
GRETSCH G2655 Streamliner Center Block Junior Gunmetal,GRETSCH,78.0,22,6,24.75,другая форма,клён
FENDER 75TH Anniversary Telecaster Diamond,FENDER,138.0,24,6,25.5,Telecaster,ольха
ASHTONE ST - 200 / BL,ASHTONE,13.595,22,6,25.5,Stratocaster,липа
G&L ASAT Classic Bluesboy Semi-Hollow 3-Tone Sunburst MP SF,G&L,330.0,24,6,25.5,Modern stat,тополь
STERLING Majesty Siberian Sapphire,STERLING,168.2,22,6,25.5,Superstrat,красное дерево
SCHECTER C-6 FR PRO CB,SCHECTER,76.99,22,6,24.5,Stratocaster,тополь
STERLING Majesty Arctic Dream,STERLING,192.25,24,6,25.5,другая форма,красное дерево
ARIA TEG-TL N,ARIA,23.49,22,6,24.5,Modern stat,ольха
SCHECTER DAMIEN PLATINUM-6 SBK,SCHECTER,78.99,24,6,26.5,Modern stat,ольха
FENDER SQUIER Classic Vibe 60s Jazzmaster LRL 3-Tone Sunburst,FENDER,63.0,24,6,25.5,Modern stat,тополь
EPIPHONE SG Custom Ebony,EPIPHONE,131.0,22,6,24.75,Modern stat,красное дерево
KRAMER Focus VT-211S Purple,KRAMER,24.1,22,6,26.5,Modern stat,красное дерево
CHARVEL Pro-Mod So-Cal 1 HH FR Gamera Black,CHARVEL,157.0,24,6,26.5,Modern stat,тополь
ARIA PRO II STG-003 BK,ARIA,15.379,22,6,25.5,Stratocaster,ольха
CORT G200-BLK G Series,CORT,24.63,22,6,26.5,Stratocaster,тополь
FENDER SQUIER Classic Vibe 70s Stratocaster HSS MN Black,FENDER,63.0,22,6,25.5,Stratocaster,тополь
FENDER SQUIER Classic Vibe 70s Stratocaster HSS LRL Walnut,FENDER,63.0,24,6,25.5,Superstrat,тополь
KRAMER Focus VT-211S Teal,KRAMER,23.0,24,6,24.5,Modern stat,ольха
FENDER NOVENTA Telecaster PF 2-Color Sunburst,FENDER,152.0,24,6,25.5,Superstrat,красное дерево
FENDER SQUIER Affinity 2021 Jazzmaster LRL Lake Placid Blue,FENDER,42.0,24,6,24.5,Modern stat,клён
FENDER Player Plus STRAT MN Tequila Sunrise,FENDER,156.0,22,6,24.5,Stratocaster,ольха
SCHECTER REAPER-6 FR SKY BURST (SSKYB),SCHECTER,97.55,24,6,24.5,Modern stat,клён
Admiral ADM-STR-01HH-N,Admiral,67.62,22,6,25.5,Stratocaster,клён
MOOER GTRS P801 Blue,MOOER,89.99,22,6,24.5,Modern stat,красное дерево
GRETSCH G2420 Streamliner Hollow Body Walnut,GRETSCH,85.0,22,6,24.75,Stratocaster,клён
IBANEZ AZ2402-PWF,IBANEZ,226.0,24,6,25.5,Superstrat,ольха
GIBSON 2019 LES PAUL CUSTOM W/ EBONY FINGERBOARD GLOSS,GIBSON,973.0,24,6,24.75,Les paul,красное дерево
Cort CR100-BK Classic Rock,Cort,25.36,24,6,24.75,Les paul,красное дерево
GRETSCH GUITARS G2655 Streamliner Center Block Junior Midnight Sapphire,GRETSCH,75.0,24,6,24.5,Superstrat,красное дерево
FENDER SQUIER Classic Vibe '50s Telecaster MN Sonic Blue,FENDER,74.0,24,6,25.5,Superstrat,красное дерево
ASHTONE ST - 200 / RD,ASHTONE,13.595,24,6,26.5,Modern stat,красное дерево
ARIA PRO II STG-003 3TS,ARIA,15.379,22,6,25.5,Stratocaster,ольха
CORT G250-CGM G Series,CORT,31.14,22,6,25.5,Stratocaster,липа
SCHECTER HELLRAISER HYBRID C-1 UV,SCHECTER,106.5,22,6,25.5,Stratocaster,тополь
SCHECTER TRADITIONAL PRO TPB,SCHECTER,101.5,22,6,25.5,Stratocaster,ольха
Cort KX300-OPRB KX Series,Cort,30.728,24,6,25.5,Superstrat,красное дерево
CHARVEL Pro-Mod DK22 SSS 2PT Gloss Black,CHARVEL,211.0,24,6,26.5,Modern stat,ольха
JACKSON JS32 King V Snow White & Black,JACKSON,79.0,24,6,26.5,Superstrat,клён
PEAVEY Raptor Plus Pack Black,PEAVEY,35.45,22,6,26.5,Superstrat,ольха
SCHECTER PT MGK HP,SCHECTER,106.5,24,6,24.5,Modern stat,клён
JACKSON JS32 Warrior Black & White,JACKSON,75.0,24,6,25.5,Stratocaster,тополь
IBANEZ RG60ALS-BAM,IBANEZ,146.0,24,6,26.5,Stratocaster,ньятон
IBANEZ THBB10,IBANEZ,216.0,22,6,24.5,Modern stat,ольха
CHARVEL Pro-Mod San Dimas 1 HH FR Chlorine Burst,CHARVEL,176.0,22,6,25.5,Superstrat,ольха
FENDER Player Plus TELE MN Aged Candy Apple Red,FENDER,188.0,22,6,24.5,Superstrat,ольха
ARIA PRO II STG-004 CA,ARIA,15.886,22,6,26.5,Superstrat,красное дерево
FENDER Stratocaster JIMI HENDRIX Stratocaster MN Olympic White,FENDER,183.0,22,6,25.5,Stratocaster,ольха
FENDER SQUIER Contemporary Stratocaster Special Sky Burst Metallic,FENDER,67.0,24,6,25.5,Modern stat,клён
STERLING JP15 Flame Maple Trans Black Satin,STERLING,141.0,22,6,25.5,Superstrat,ольха
SCHECTER C-6 Deluxe SMLB,SCHECTER,39.95,22,6,25.5,Modern stat,клён
SCHECTER REAPER-6 CUSTOM GLOSS WHITE,SCHECTER,117.5,22,6,26.5,Stratocaster,тополь
ARIA 212-MKII BK,ARIA,43.5,22,6,25.5,Stratocaster,красное дерево
ARIA PE-590STD AGCS,ARIA,27.99,22,6,25.5,Modern stat,ольха
IBANEZ AZ2402-TFF PRESTIGE,IBANEZ,226.0,22,6,25.5,Superstrat,ольха
Cort KX100-MA KX Series,Cort,23.15,22,6,24.75,Superstrat,липа
IBANEZ RG5120M-PRT,IBANEZ,224.0,24,6,25.5,Superstrat,красное дерево
GRETSCH G5220 Electromatic Jet BT Jade Grey Metallic,GRETSCH,105.0,24,6,25.5,Stratocaster,красное дерево
SCHECTER OMEN-8 VWHT,SCHECTER,52.99,22,6,26.5,Superstrat,красное дерево
SCHECTER C-6 PLUS CB L/H,SCHECTER,44.25,24,6,25.5,Superstrat,липа
SCHECTER C-6 FR Deluxe SBK,SCHECTER,51.136,24,6,25.5,Stratocaster,красное дерево
SCHECTER SOLO-II BLACKJACK,SCHECTER,129.99,24,6,26.5,Superstrat,красное дерево
M8M,M8M,614.0,24,6,29.0,Superstrat,ольха
GRETSCH G5426 Electromatic Jet Club Silver,GRETSCH,78.0,22,6,24.6,Stratocaster,липа
Dean EVOXM SN,Dean,38.743,22,6,24.75,Stratocaster,павловния
Cort KX100-BKM KX Series,Cort,23.15,22,6,24.75,Superstrat,липа
G&L FD ASAT Classic Bluesboy Blonde MP,G&L,299.0,22,6,25.5,Telecaster,ясень
Solar Guitars V1.6 Canibalismo,Solar,195.99,22,6,24.5,Stratocaster,ольха
GRETSCH G2622T Streamliner Center DC Brownstone Maple,GRETSCH,75.0,22,6,25.5,Superstrat,красное дерево
SCHECTER C-6 PLUS VSB,SCHECTER,37.99,22,6,24.5,Superstrat,ольха
CORT KX508MS-II-MBB KX Series,CORT,81.49,22,6,28.0,другая форма,тополь
CORT KX700-EverTune-OPBK,CORT,97.97,24,6,26.5,Modern stat,красное дерево
ASHTONE ST - 200 / WH,ASHTONE,13.595,22,6,26.5,Modern stat,ольха
FENDER SQUIER Paranormal Super-Sonic LRL Graphite Metallic,FENDER,68.0,24,6,24.5,Stratocaster,красное дерево
IBANEZ RGD61ALET-MGM,IBANEZ,164.0,24,6,26.5,Stratocaster,ньятон
FENDER SQUIER BULLET MUSTANG HH COMP Sherwood Green,FENDER,23.8,22,6,24.5,Modern stat,ольха
GRETSCH G6136TG Players Edition FALCON Hollow Body White,GRETSCH,600.0,22,6,26.5,Superstrat,ольха
IBANEZ GRG121SP-BMC,IBANEZ,37.0,24,6,25.5,Superstrat,тополь
G&L Tribute ASAT Classic Tobacco Sunburst MP SF,G&L,85.5,24,6,26.5,Superstrat,ольха
G&L Tribute S-500 Blueburst MP SF,G&L,113.0,24,6,24.5,Superstrat,красное дерево
"EVH WG STD EXOTIC, BKD MPL FB, SPLTD MPL",EVH,123.0,22,6,26.5,Superstrat,красное дерево
ARIA AFN-15CE N,ARIA,14.39,22,6,26.5,Modern stat,тополь
SCHECTER C-7 PRO ARB,SCHECTER,78.99,24,6,25.5,Superstrat,клён
FENDER JIM ROOT Jazzmaster Flat Black,FENDER,322.0,22,6,25.5,Jazzmaster,красное дерево
JACKSON JS32TQ Dinky DKA Transparent Blue,JACKSON,69.0,22,6,25.5,Superstrat,тополь
FENDER American Ultra Stratocaster HSS MN Arctic Pearl,FENDER,333.0,22,6,26.5,Modern stat,ясень
FENDER SQUIER Classic Vibe Late '60s Jazz Bass LRL Lake Placid Blue,FENDER,74.0,24,6,24.5,Modern stat,тополь
SCHECTER OMEN-7 VWHT,SCHECTER,47.99,24,6,26.5,Superstrat,ольха
CORT Yorktown-BV-TAB-BAG Hollow Body Series,CORT,58.12,24,6,24.5,Modern stat,тополь
CORT KX307MS-OPBK KX Series,CORT,38.9,22,6,25.5,Stratocaster,красное дерево
SCHECTER C-7 PRO CB,SCHECTER,78.99,24,6,25.5,Superstrat,красное дерево
FENDER PLAYER Stratocaster HSS PF 3-Tone Sunburst,FENDER,118.0,22,6,24.5,Stratocaster,ольха
FENDER PLAYER Stratocaster HSH PF Tobacco Sunburst,FENDER,118.0,22,6,25.5,Stratocaster,ольха
JACKSON JS1X DK Minion Black,JACKSON,27.9,22,6,22.5,Superstrat,тополь
FENDER SQUIER Classic Vibe 70s Telecaster DLX MN Olympic White,FENDER,68.0,22,6,25.5,Modern stat,тополь
FENDER PLAYER Telecaster Roasted MN Sienna Sunburst,FENDER,120.0,22,6,24.5,Stratocaster,красное дерево
EPIPHONE SG Special Satin E1 Vintage Worn Heritage Cherry,EPIPHONE,41.0,22,6,24.75,Sg,тополь
CHARVEL Pro-Mod DK24 HSS 2PT Snow White,CHARVEL,191.0,22,6,25.5,Superstrat,ольха
SCHECTER DEMON-7 ABSN,SCHECTER,56.5,24,6,24.5,Modern stat,клён
IBANEZ AFC125-BKF Archtop,IBANEZ,108.0,24,6,24.75,Stratocaster,клён
Dean ML 79 F TBZ,Dean,139.086,22,6,24.75,Stratocaster,красное дерево
JACKSON JS11 Dinky DK Metallic Red,JACKSON,28.1,24,6,25.5,Stratocaster,тополь
FENDER DUO SONIC HS PF Ice Blue Metallic,FENDER,127.0,22,6,24.0,Superstrat,ольха
IBANEZ GRG220PA-RLB,IBANEZ,43.0,24,6,26.5,Superstrat,красное дерево
SCHECTER C-6 PLUS VSB,SCHECTER,48.5,22,6,24.5,Superstrat,красное дерево
GRETSCH G2655T Streamliner Center Block Junior Imperial Stain,GRETSCH,75.0,22,6,24.75,Stratocaster,клён
FENDER SQUIER Classic Vibe 70s Stratocaster LRL Olympic White,FENDER,63.0,22,6,25.5,Superstrat,тополь
IBANEZ RG421MSP-TSP,IBANEZ,57.0,24,6,25.5,Superstrat,меранти
FENDER SQUIER BULLET MUSTANG HH COMP Graffiti Yellow,FENDER,23.8,24,6,26.5,Modern stat,тополь
"EVH WG STD, BKD MPL FB, QUICKSILVER",EVH,106.0,24,6,26.5,Modern stat,красное дерево
FENDER SQUIER Classic Vibe '70s Stratocaster LRL Sonic Blue,FENDER,98.0,22,6,25.5,Superstrat,тополь
SCHECTER C-6 PLUS STCB,SCHECTER,48.5,24,6,25.5,Stratocaster,липа
ARIA 718-MK2 OPWH,ARIA,36.99,22,6,24.72,Les paul,красное дерево
ARIA TEG-TL TTWH,ARIA,26.99,24,6,25.5,Telecaster,окуме
ARIA TEG-002 CA,ARIA,17.85,22,6,25.5,Telecaster,липа
JACKSON PRO Mick Thomson Soloist SL2 Black,JACKSON,201.0,24,6,25.5,Superstrat,красное дерево
FENDER SQUIER Classic Vibe 70s Jaguar LRL Surf Green,FENDER,68.0,22,6,24.0,Jaguar,тополь
JACKSON JS11 Dinky DK Metallic Blue,JACKSON,28.1,22,6,24.5,Stratocaster,тополь
IBANEZ PIA3761-SLW,IBANEZ,369.0,22,6,25.5,Modern stat,ольха
GIBSON Les Paul Special Tribute Humbucker Ebony Vintage Satin,GIBSON,153.0,22,6,24.75,Stratocaster,красное дерево
Cort KX500-Etched-EBK KX Series,Cort,71.4,22,6,25.5,Modern stat,красное дерево
GRETSCH G2215-P90 Streamliner Junior Jet Club Single Barrel Stain,GRETSCH,69.0,22,6,26.5,Superstrat,тополь
STERLING Luke Signature Blueberry Burst,STERLING,132.95,24,6,25.5,Superstrat,клён
Russtone RUJM-HSS VL,Russtone,20.955,24,6,25.5,Superstrat,клён
Russtone RUJM-HSS SK,Russtone,20.955,24,6,25.5,другая форма,тополь
SCHECTER NICK JOHNSTON PT A.GREEN,SCHECTER,88.69,24,6,25.5,Stratocaster,красное дерево
IBANEZ M80M-WK,IBANEZ,175.0,22,6,29.0,Superstrat,ясень
FENDER SQUIER BULLET STRAT HT FRD,FENDER,26.2,24,6,25.5,Stratocaster,липа
GRETSCH G6131-MY MALCOLM YOUNG Signature JET Natural,GRETSCH,540.0,24,6,24.5,Stratocaster,красное дерево
GIBSON 2019 Les Paul Classic Honeyburst,GIBSON,447.0,22,6,24.75,Les paul,красное дерево
FENDER VINTERA '50s Stratocaster Modified Daphne Blue,FENDER,179.0,22,6,25.5,Modern stat,ольха
ZOMBIE EDG - 46 / RVM,ZOMBIE,16.0,22,6,25.5,Stratocaster,орех
PRS SE TREMONTI STANDARD BLACK,PRS,85.7,22,6,25.5,Modern stat,тополь
FENDER SQUIER Classic Vibe Late-50S Jazzmaster LRL White Blonde,FENDER,66.0,24,6,25.5,Modern stat,тополь
JACKSON JS32 Warrior Satin Black,JACKSON,71.0,24,6,25.5,Modern stat,ольха
SCHECTER REAPER-6 FR INFERNO BURST,SCHECTER,97.55,24,6,25.5,Stratocaster,красное дерево
CORT KX507MS-SDB KX Series,CORT,73.86,22,6,25.5,Superstrat,тополь
GRETSCH G2622 Streamliner Center Block Walnut Stain,GRETSCH,75.0,22,6,24.75,Modern stat,клён
JACKSON JS32 Kelly Snow White,JACKSON,68.0,24,6,25.5,Explorer,тополь
FENDER VINTERA '50s Stratocaster Sea Foam Green,FENDER,164.0,22,6,25.5,Superstrat,ольха
GIBSON 70s Explorer Classic White,GIBSON,428.0,24,6,24.5,Modern stat,красное дерево
IBANEZ SEW761FM-NTF,IBANEZ,98.0,24,6,26.5,Modern stat,ольха
G&L FD ASAT Classic Bluesboy 3-Tone Sunburst CR,G&L,299.0,22,6,25.5,Stratocaster,тополь
IBANEZ RG5320C-PW,IBANEZ,229.0,22,6,25.5,Superstrat,красное дерево
CORT G250-SVM G Series,CORT,31.14,22,6,25.5,Stratocaster,липа
CORT G110-OPSB G Series,CORT,16.74,22,6,24.5,Superstrat,красное дерево
MOOER GTRS P800 Blue,MOOER,89.99,24,6,25.5,Superstrat,клён
SCHECTER SUN VALLEY SUPER SHREDDER EXOTIC BLACK LIMBA,SCHECTER,126.99,24,6,24.5,Modern stat,красное дерево
SCHECTER OMEN-6 BLK,SCHECTER,43.99,22,6,25.5,Modern stat,клён
EPIPHONE Dot ES-335 Vintage Sunburst,EPIPHONE,107.0,24,6,24.75,Stratocaster,клён
GIBSON 2019 Flying V B-2 Satin Ebony,GIBSON,199.0,24,6,24.75,Flying-v,красное дерево
GRETSCH G2622 Streamliner Center Block Phantom Metallic,GRETSCH,75.0,22,6,24.75,Superstrat,клён
JACKSON JS32-8 Dinky DKA Satin Black,JACKSON,82.0,24,6,26.5,Superstrat,тополь
FENDER SQUIER Contemporary Stratocaster HH FR Gunmetal Metallic,FENDER,71.0,24,6,25.5,Stratocaster,тополь
DEAN MLX TBZ,DEAN,63.226,24,6,26.5,Superstrat,красное дерево
SCHECTER HELLRAISER C-7 FR BCH,SCHECTER,127.99,24,6,25.5,Modern stat,красное дерево
